"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari";;;
;;Onderwerpen;Bevolking naar geslacht
;;Onderwerpen;Mannen en vrouwen
Regio's;Perioden;Leeftijd;aantal
Groesbeek;2012;60 tot 70 jaar;2623
Groesbeek;2012;70 tot 80 jaar;1692
Groesbeek;2012;80 tot 90 jaar;904
Groesbeek;2012;90 jaar of ouder;172
Groesbeek;2013;Jonger dan 10 jaar;1643
Groesbeek;2013;10 tot 20 jaar;2297
Groesbeek;2013;20 tot 30 jaar;1928
Groesbeek;2013;30 tot 40 jaar;1685
Groesbeek;2013;40 tot 50 jaar;2894
Groesbeek;2013;50 tot 60 jaar;3028
Groesbeek;2013;60 tot 70 jaar;2678
Groesbeek;2013;70 tot 80 jaar;1728
Groesbeek;2013;80 tot 90 jaar;941
Groesbeek;2013;90 jaar of ouder;187
Groesbeek;2014;Jonger dan 10 jaar;1592
Groesbeek;2014;10 tot 20 jaar;2282
Groesbeek;2014;20 tot 30 jaar;1985
Groesbeek;2014;30 tot 40 jaar;1666
Groesbeek;2014;40 tot 50 jaar;2841
Groesbeek;2014;50 tot 60 jaar;3052
Groesbeek;2014;60 tot 70 jaar;2729
Groesbeek;2014;70 tot 80 jaar;1709
Groesbeek;2014;80 tot 90 jaar;930
Groesbeek;2014;90 jaar of ouder;191
Groningen (gemeente);1988;Jonger dan 10 jaar;15209
Groningen (gemeente);1988;10 tot 20 jaar;19973
Groningen (gemeente);1988;20 tot 30 jaar;44481
Groningen (gemeente);1988;30 tot 40 jaar;27429
Groningen (gemeente);1988;40 tot 50 jaar;16685
Groningen (gemeente);1988;50 tot 60 jaar;14037
Groningen (gemeente);1988;60 tot 70 jaar;13940
Groningen (gemeente);1988;70 tot 80 jaar;10894
Groningen (gemeente);1988;80 tot 90 jaar;4663
Groningen (gemeente);1988;90 jaar of ouder;618
Groningen (gemeente);1989;Jonger dan 10 jaar;15022
Groningen (gemeente);1989;10 tot 20 jaar;19486
Groningen (gemeente);1989;20 tot 30 jaar;44479
Groningen (gemeente);1989;30 tot 40 jaar;27634
Groningen (gemeente);1989;40 tot 50 jaar;17400
Groningen (gemeente);1989;50 tot 60 jaar;13746
Groningen (gemeente);1989;60 tot 70 jaar;13904
Groningen (gemeente);1989;70 tot 80 jaar;10685
Groningen (gemeente);1989;80 tot 90 jaar;4802
Groningen (gemeente);1989;90 jaar of ouder;630
Groningen (gemeente);1990;Jonger dan 10 jaar;15001
Groningen (gemeente);1990;10 tot 20 jaar;18562
Groningen (gemeente);1990;20 tot 30 jaar;44991
Groningen (gemeente);1990;30 tot 40 jaar;27780
Groningen (gemeente);1990;40 tot 50 jaar;18060
Groningen (gemeente);1990;50 tot 60 jaar;13549
Groningen (gemeente);1990;60 tot 70 jaar;13837
Groningen (gemeente);1990;70 tot 80 jaar;10540
Groningen (gemeente);1990;80 tot 90 jaar;4929
Groningen (gemeente);1990;90 jaar of ouder;623
Groningen (gemeente);1991;Jonger dan 10 jaar;15068
Groningen (gemeente);1991;10 tot 20 jaar;17887
Groningen (gemeente);1991;20 tot 30 jaar;45987
Groningen (gemeente);1991;30 tot 40 jaar;27940
Groningen (gemeente);1991;40 tot 50 jaar;18714
Groningen (gemeente);1991;50 tot 60 jaar;13327
Groningen (gemeente);1991;60 tot 70 jaar;13498
Groningen (gemeente);1991;70 tot 80 jaar;10662
Groningen (gemeente);1991;80 tot 90 jaar;4974
Groningen (gemeente);1991;90 jaar of ouder;645
Groningen (gemeente);1992;Jonger dan 10 jaar;15071
Groningen (gemeente);1992;10 tot 20 jaar;17464
Groningen (gemeente);1992;20 tot 30 jaar;46748
Groningen (gemeente);1992;30 tot 40 jaar;27996
Groningen (gemeente);1992;40 tot 50 jaar;19390
Groningen (gemeente);1992;50 tot 60 jaar;13205
Groningen (gemeente);1992;60 tot 70 jaar;13179
Groningen (gemeente);1992;70 tot 80 jaar;10625
Groningen (gemeente);1992;80 tot 90 jaar;5042
Groningen (gemeente);1992;90 jaar of ouder;667
Groningen (gemeente);1993;Jonger dan 10 jaar;14946
Groningen (gemeente);1993;10 tot 20 jaar;17102
Groningen (gemeente);1993;20 tot 30 jaar;47405
Groningen (gemeente);1993;30 tot 40 jaar;27780
Groningen (gemeente);1993;40 tot 50 jaar;20253
Groningen (gemeente);1993;50 tot 60 jaar;13054
Groningen (gemeente);1993;60 tot 70 jaar;13023
Groningen (gemeente);1993;70 tot 80 jaar;10625
Groningen (gemeente);1993;80 tot 90 jaar;5139
Groningen (gemeente);1993;90 jaar of ouder;711
Groningen (gemeente);1994;Jonger dan 10 jaar;14942
Groningen (gemeente);1994;10 tot 20 jaar;16529
Groningen (gemeente);1994;20 tot 30 jaar;47988
Groningen (gemeente);1994;30 tot 40 jaar;27757
Groningen (gemeente);1994;40 tot 50 jaar;20918
Groningen (gemeente);1994;50 tot 60 jaar;13151
Groningen (gemeente);1994;60 tot 70 jaar;12729
Groningen (gemeente);1994;70 tot 80 jaar;10602
Groningen (gemeente);1994;80 tot 90 jaar;5157
Groningen (gemeente);1994;90 jaar of ouder;762
Groningen (gemeente);1995;Jonger dan 10 jaar;14808
Groningen (gemeente);1995;10 tot 20 jaar;16156
Groningen (gemeente);1995;20 tot 30 jaar;48171
Groningen (gemeente);1995;30 tot 40 jaar;27883
Groningen (gemeente);1995;40 tot 50 jaar;21437
Groningen (gemeente);1995;50 tot 60 jaar;13303
Groningen (gemeente);1995;60 tot 70 jaar;12410
Groningen (gemeente);1995;70 tot 80 jaar;10574
Groningen (gemeente);1995;80 tot 90 jaar;5151
Groningen (gemeente);1995;90 jaar of ouder;765
Groningen (gemeente);1996;Jonger dan 10 jaar;14705
Groningen (gemeente);1996;10 tot 20 jaar;16146
Groningen (gemeente);1996;20 tot 30 jaar;46890
Groningen (gemeente);1996;30 tot 40 jaar;27631
Groningen (gemeente);1996;40 tot 50 jaar;22123
Groningen (gemeente);1996;50 tot 60 jaar;13481
Groningen (gemeente);1996;60 tot 70 jaar;12125
Groningen (gemeente);1996;70 tot 80 jaar;10488
Groningen (gemeente);1996;80 tot 90 jaar;5231
Groningen (gemeente);1996;90 jaar of ouder;807
Groningen (gemeente);1997;Jonger dan 10 jaar;14566
Groningen (gemeente);1997;10 tot 20 jaar;16492
Groningen (gemeente);1997;20 tot 30 jaar;45487
Groningen (gemeente);1997;30 tot 40 jaar;27598
Groningen (gemeente);1997;40 tot 50 jaar;22043
Groningen (gemeente);1997;50 tot 60 jaar;14248
Groningen (gemeente);1997;60 tot 70 jaar;11880
Groningen (gemeente);1997;70 tot 80 jaar;10407
Groningen (gemeente);1997;80 tot 90 jaar;5169
Groningen (gemeente);1997;90 jaar of ouder;798
Groningen (gemeente);1998;Jonger dan 10 jaar;14804
Groningen (gemeente);1998;10 tot 20 jaar;16685
Groningen (gemeente);1998;20 tot 30 jaar;44435
Groningen (gemeente);1998;30 tot 40 jaar;27769
Groningen (gemeente);1998;40 tot 50 jaar;22134
Groningen (gemeente);1998;50 tot 60 jaar;15030
Groningen (gemeente);1998;60 tot 70 jaar;11601
Groningen (gemeente);1998;70 tot 80 jaar;10284
Groningen (gemeente);1998;80 tot 90 jaar;5205
Groningen (gemeente);1998;90 jaar of ouder;805
Groningen (gemeente);1999;Jonger dan 10 jaar;15087
Groningen (gemeente);1999;10 tot 20 jaar;17283
Groningen (gemeente);1999;20 tot 30 jaar;45093
Groningen (gemeente);1999;30 tot 40 jaar;27918
Groningen (gemeente);1999;40 tot 50 jaar;22376
Groningen (gemeente);1999;50 tot 60 jaar;15758
Groningen (gemeente);1999;60 tot 70 jaar;11484
Groningen (gemeente);1999;70 tot 80 jaar;10245
Groningen (gemeente);1999;80 tot 90 jaar;5140
Groningen (gemeente);1999;90 jaar of ouder;809
Groningen (gemeente);2000;Jonger dan 10 jaar;15471
Groningen (gemeente);2000;10 tot 20 jaar;17864
Groningen (gemeente);2000;20 tot 30 jaar;45020
Groningen (gemeente);2000;30 tot 40 jaar;28187
Groningen (gemeente);2000;40 tot 50 jaar;22704
Groningen (gemeente);2000;50 tot 60 jaar;16408
Groningen (gemeente);2000;60 tot 70 jaar;11399
Groningen (gemeente);2000;70 tot 80 jaar;10205
Groningen (gemeente);2000;80 tot 90 jaar;5052
Groningen (gemeente);2000;90 jaar of ouder;829
Groningen (gemeente);2001;Jonger dan 10 jaar;15597
Groningen (gemeente);2001;10 tot 20 jaar;17751
Groningen (gemeente);2001;20 tot 30 jaar;45254
Groningen (gemeente);2001;30 tot 40 jaar;28464
Groningen (gemeente);2001;40 tot 50 jaar;22851
Groningen (gemeente);2001;50 tot 60 jaar;17043
Groningen (gemeente);2001;60 tot 70 jaar;11254
Groningen (gemeente);2001;70 tot 80 jaar;10000
Groningen (gemeente);2001;80 tot 90 jaar;5197
Groningen (gemeente);2001;90 jaar of ouder;839
Groningen (gemeente);2002;Jonger dan 10 jaar;15909
Groningen (gemeente);2002;10 tot 20 jaar;17572
Groningen (gemeente);2002;20 tot 30 jaar;45096
Groningen (gemeente);2002;30 tot 40 jaar;28843
Groningen (gemeente);2002;40 tot 50 jaar;23157
Groningen (gemeente);2002;50 tot 60 jaar;17839
Groningen (gemeente);2002;60 tot 70 jaar;11239
Groningen (gemeente);2002;70 tot 80 jaar;9803
Groningen (gemeente);2002;80 tot 90 jaar;5263
Groningen (gemeente);2002;90 jaar of ouder;848
Groningen (gemeente);2003;Jonger dan 10 jaar;16191
Groningen (gemeente);2003;10 tot 20 jaar;17896
Groningen (gemeente);2003;20 tot 30 jaar;45260
Groningen (gemeente);2003;30 tot 40 jaar;28819
Groningen (gemeente);2003;40 tot 50 jaar;23228
Groningen (gemeente);2003;50 tot 60 jaar;18704
Groningen (gemeente);2003;60 tot 70 jaar;11270
Groningen (gemeente);2003;70 tot 80 jaar;9666
Groningen (gemeente);2003;80 tot 90 jaar;5296
Groningen (gemeente);2003;90 jaar of ouder;842
Groningen (gemeente);2004;Jonger dan 10 jaar;16509
Groningen (gemeente);2004;10 tot 20 jaar;18218
Groningen (gemeente);2004;20 tot 30 jaar;45957
Groningen (gemeente);2004;30 tot 40 jaar;28758
Groningen (gemeente);2004;40 tot 50 jaar;23241
Groningen (gemeente);2004;50 tot 60 jaar;19416
Groningen (gemeente);2004;60 tot 70 jaar;11420
Groningen (gemeente);2004;70 tot 80 jaar;9498
Groningen (gemeente);2004;80 tot 90 jaar;5302
Groningen (gemeente);2004;90 jaar of ouder;866
Groningen (gemeente);2005;Jonger dan 10 jaar;16601
Groningen (gemeente);2005;10 tot 20 jaar;18536
Groningen (gemeente);2005;20 tot 30 jaar;46481
Groningen (gemeente);2005;30 tot 40 jaar;28515
Groningen (gemeente);2005;40 tot 50 jaar;23396
Groningen (gemeente);2005;50 tot 60 jaar;19966
Groningen (gemeente);2005;60 tot 70 jaar;11602
Groningen (gemeente);2005;70 tot 80 jaar;9285
Groningen (gemeente);2005;80 tot 90 jaar;5332
Groningen (gemeente);2005;90 jaar of ouder;890
Groningen (gemeente);2006;Jonger dan 10 jaar;16723
Groningen (gemeente);2006;10 tot 20 jaar;18641
Groningen (gemeente);2006;20 tot 30 jaar;46253
Groningen (gemeente);2006;30 tot 40 jaar;28100
Groningen (gemeente);2006;40 tot 50 jaar;23227
Groningen (gemeente);2006;50 tot 60 jaar;20483
Groningen (gemeente);2006;60 tot 70 jaar;11829
Groningen (gemeente);2006;70 tot 80 jaar;9251
Groningen (gemeente);2006;80 tot 90 jaar;5305
Groningen (gemeente);2006;90 jaar of ouder;917
Groningen (gemeente);2007;Jonger dan 10 jaar;16628
Groningen (gemeente);2007;10 tot 20 jaar;18897
Groningen (gemeente);2007;20 tot 30 jaar;46832
Groningen (gemeente);2007;30 tot 40 jaar;27612
Groningen (gemeente);2007;40 tot 50 jaar;23170
Groningen (gemeente);2007;50 tot 60 jaar;20433
Groningen (gemeente);2007;60 tot 70 jaar;12604
Groningen (gemeente);2007;70 tot 80 jaar;9179
Groningen (gemeente);2007;80 tot 90 jaar;5354
Groningen (gemeente);2007;90 jaar of ouder;904
Groningen (gemeente);2008;Jonger dan 10 jaar;16464
Groningen (gemeente);2008;10 tot 20 jaar;19354
Groningen (gemeente);2008;20 tot 30 jaar;47384
Groningen (gemeente);2008;30 tot 40 jaar;26992
Groningen (gemeente);2008;40 tot 50 jaar;23012
Groningen (gemeente);2008;50 tot 60 jaar;20544
Groningen (gemeente);2008;60 tot 70 jaar;13332
Groningen (gemeente);2008;70 tot 80 jaar;9114
Groningen (gemeente);2008;80 tot 90 jaar;5351
Groningen (gemeente);2008;90 jaar of ouder;937
Groningen (gemeente);2009;Jonger dan 10 jaar;16451
Groningen (gemeente);2009;10 tot 20 jaar;19685
Groningen (gemeente);2009;20 tot 30 jaar;48363
Groningen (gemeente);2009;30 tot 40 jaar;26852
Groningen (gemeente);2009;40 tot 50 jaar;22797
Groningen (gemeente);2009;50 tot 60 jaar;20701
Groningen (gemeente);2009;60 tot 70 jaar;14030
Groningen (gemeente);2009;70 tot 80 jaar;9041
Groningen (gemeente);2009;80 tot 90 jaar;5358
Groningen (gemeente);2009;90 jaar of ouder;949
Groningen (gemeente);2010;Jonger dan 10 jaar;16602
Groningen (gemeente);2010;10 tot 20 jaar;20058
Groningen (gemeente);2010;20 tot 30 jaar;50057
Groningen (gemeente);2010;30 tot 40 jaar;26558
Groningen (gemeente);2010;40 tot 50 jaar;22994
Groningen (gemeente);2010;50 tot 60 jaar;21064
Groningen (gemeente);2010;60 tot 70 jaar;14672
Groningen (gemeente);2010;70 tot 80 jaar;8979
Groningen (gemeente);2010;80 tot 90 jaar;5389
Groningen (gemeente);2010;90 jaar of ouder;925
Groningen (gemeente);2011;Jonger dan 10 jaar;16788
Groningen (gemeente);2011;10 tot 20 jaar;20199
Groningen (gemeente);2011;20 tot 30 jaar;51294
Groningen (gemeente);2011;30 tot 40 jaar;26624
Groningen (gemeente);2011;40 tot 50 jaar;23220
Groningen (gemeente);2011;50 tot 60 jaar;21239
Groningen (gemeente);2011;60 tot 70 jaar;15300
Groningen (gemeente);2011;70 tot 80 jaar;8912
Groningen (gemeente);2011;80 tot 90 jaar;5409
Groningen (gemeente);2011;90 jaar of ouder;1006
Groningen (gemeente);2012;Jonger dan 10 jaar;16890
Groningen (gemeente);2012;10 tot 20 jaar;20537
Groningen (gemeente);2012;20 tot 30 jaar;53178
Groningen (gemeente);2012;30 tot 40 jaar;26568
Groningen (gemeente);2012;40 tot 50 jaar;23371
Groningen (gemeente);2012;50 tot 60 jaar;21453
Groningen (gemeente);2012;60 tot 70 jaar;15956
Groningen (gemeente);2012;70 tot 80 jaar;8851
Groningen (gemeente);2012;80 tot 90 jaar;5306
Groningen (gemeente);2012;90 jaar of ouder;1017
Groningen (gemeente);2013;Jonger dan 10 jaar;17052
Groningen (gemeente);2013;10 tot 20 jaar;20707
Groningen (gemeente);2013;20 tot 30 jaar;54375
Groningen (gemeente);2013;30 tot 40 jaar;26544
Groningen (gemeente);2013;40 tot 50 jaar;23346
Groningen (gemeente);2013;50 tot 60 jaar;21498
Groningen (gemeente);2013;60 tot 70 jaar;16680
Groningen (gemeente);2013;70 tot 80 jaar;8906
Groningen (gemeente);2013;80 tot 90 jaar;5266
Groningen (gemeente);2013;90 jaar of ouder;1044
Groningen (gemeente);2014;Jonger dan 10 jaar;17092
Groningen (gemeente);2014;10 tot 20 jaar;21216
Groningen (gemeente);2014;20 tot 30 jaar;55937
Groningen (gemeente);2014;30 tot 40 jaar;26634
Groningen (gemeente);2014;40 tot 50 jaar;23280
Groningen (gemeente);2014;50 tot 60 jaar;21458
Groningen (gemeente);2014;60 tot 70 jaar;17314
Groningen (gemeente);2014;70 tot 80 jaar;9091
Groningen (gemeente);2014;80 tot 90 jaar;5183
Groningen (gemeente);2014;90 jaar of ouder;1112
Grootegast;1988;Jonger dan 10 jaar;1245
Grootegast;1988;10 tot 20 jaar;1547
Grootegast;1988;20 tot 30 jaar;1485
Grootegast;1988;30 tot 40 jaar;1214
Grootegast;1988;40 tot 50 jaar;1105
Grootegast;1988;50 tot 60 jaar;822
Grootegast;1988;60 tot 70 jaar;648
Grootegast;1988;70 tot 80 jaar;501
Grootegast;1988;80 tot 90 jaar;247
Grootegast;1988;90 jaar of ouder;34
Grootegast;1989;Jonger dan 10 jaar;1228
Grootegast;1989;10 tot 20 jaar;1466
Grootegast;1989;20 tot 30 jaar;1471
Grootegast;1989;30 tot 40 jaar;1199
Grootegast;1989;40 tot 50 jaar;1123
Grootegast;1989;50 tot 60 jaar;802
Grootegast;1989;60 tot 70 jaar;687
Grootegast;1989;70 tot 80 jaar;499
Grootegast;1989;80 tot 90 jaar;256
Grootegast;1989;90 jaar of ouder;30
Grootegast;1990;Jonger dan 10 jaar;1584
Grootegast;1990;10 tot 20 jaar;1757
Grootegast;1990;20 tot 30 jaar;1912
Grootegast;1990;30 tot 40 jaar;1543
Grootegast;1990;40 tot 50 jaar;1486
Grootegast;1990;50 tot 60 jaar;1050
Grootegast;1990;60 tot 70 jaar;877
Grootegast;1990;70 tot 80 jaar;599
Grootegast;1990;80 tot 90 jaar;301
Grootegast;1990;90 jaar of ouder;41
Grootegast;1991;Jonger dan 10 jaar;1579
Grootegast;1991;10 tot 20 jaar;1720
Grootegast;1991;20 tot 30 jaar;1889
Grootegast;1991;30 tot 40 jaar;1597
Grootegast;1991;40 tot 50 jaar;1507
Grootegast;1991;50 tot 60 jaar;1090
Grootegast;1991;60 tot 70 jaar;881
Grootegast;1991;70 tot 80 jaar;617
Grootegast;1991;80 tot 90 jaar;295
Grootegast;1991;90 jaar of ouder;41
Grootegast;1992;Jonger dan 10 jaar;1577
Grootegast;1992;10 tot 20 jaar;1619
Grootegast;1992;20 tot 30 jaar;1912
Grootegast;1992;30 tot 40 jaar;1655
Grootegast;1992;40 tot 50 jaar;1474
Grootegast;1992;50 tot 60 jaar;1135
Grootegast;1992;60 tot 70 jaar;872
Grootegast;1992;70 tot 80 jaar;618
Grootegast;1992;80 tot 90 jaar;300
Grootegast;1992;90 jaar of ouder;34
Grootegast;1993;Jonger dan 10 jaar;1569
Grootegast;1993;10 tot 20 jaar;1542
Grootegast;1993;20 tot 30 jaar;1899
Grootegast;1993;30 tot 40 jaar;1658
Grootegast;1993;40 tot 50 jaar;1489
Grootegast;1993;50 tot 60 jaar;1135
Grootegast;1993;60 tot 70 jaar;854
Grootegast;1993;70 tot 80 jaar;577
Grootegast;1993;80 tot 90 jaar;308
Grootegast;1993;90 jaar of ouder;41
Grootegast;1994;Jonger dan 10 jaar;1602
Grootegast;1994;10 tot 20 jaar;1497
Grootegast;1994;20 tot 30 jaar;1871
Grootegast;1994;30 tot 40 jaar;1676
Grootegast;1994;40 tot 50 jaar;1527
Grootegast;1994;50 tot 60 jaar;1144
Grootegast;1994;60 tot 70 jaar;851
Grootegast;1994;70 tot 80 jaar;612
Grootegast;1994;80 tot 90 jaar;316
Grootegast;1994;90 jaar of ouder;37
Grootegast;1995;Jonger dan 10 jaar;1643
Grootegast;1995;10 tot 20 jaar;1507
Grootegast;1995;20 tot 30 jaar;1827
Grootegast;1995;30 tot 40 jaar;1760
Grootegast;1995;40 tot 50 jaar;1559
Grootegast;1995;50 tot 60 jaar;1165
Grootegast;1995;60 tot 70 jaar;893
Grootegast;1995;70 tot 80 jaar;600
Grootegast;1995;80 tot 90 jaar;299
Grootegast;1995;90 jaar of ouder;39
Grootegast;1996;Jonger dan 10 jaar;1673
Grootegast;1996;10 tot 20 jaar;1533
Grootegast;1996;20 tot 30 jaar;1776
Grootegast;1996;30 tot 40 jaar;1805
Grootegast;1996;40 tot 50 jaar;1567
Grootegast;1996;50 tot 60 jaar;1205
Grootegast;1996;60 tot 70 jaar;952
Grootegast;1996;70 tot 80 jaar;600
Grootegast;1996;80 tot 90 jaar;287
Grootegast;1996;90 jaar of ouder;51
Grootegast;1997;Jonger dan 10 jaar;1667
Grootegast;1997;10 tot 20 jaar;1514
Grootegast;1997;20 tot 30 jaar;1720
Grootegast;1997;30 tot 40 jaar;1858
Grootegast;1997;40 tot 50 jaar;1544
Grootegast;1997;50 tot 60 jaar;1259
Grootegast;1997;60 tot 70 jaar;962
Grootegast;1997;70 tot 80 jaar;626
Grootegast;1997;80 tot 90 jaar;278
Grootegast;1997;90 jaar of ouder;42
Grootegast;1998;Jonger dan 10 jaar;1661
Grootegast;1998;10 tot 20 jaar;1561
Grootegast;1998;20 tot 30 jaar;1679
Grootegast;1998;30 tot 40 jaar;1867
Grootegast;1998;40 tot 50 jaar;1536
Grootegast;1998;50 tot 60 jaar;1306
Grootegast;1998;60 tot 70 jaar;973
Grootegast;1998;70 tot 80 jaar;625
Grootegast;1998;80 tot 90 jaar;283
Grootegast;1998;90 jaar of ouder;40
Grootegast;1999;Jonger dan 10 jaar;1694
Grootegast;1999;10 tot 20 jaar;1571
Grootegast;1999;20 tot 30 jaar;1558
Grootegast;1999;30 tot 40 jaar;1942
Grootegast;1999;40 tot 50 jaar;1573
Grootegast;1999;50 tot 60 jaar;1358
Grootegast;1999;60 tot 70 jaar;962
Grootegast;1999;70 tot 80 jaar;648
Grootegast;1999;80 tot 90 jaar;293
Grootegast;1999;90 jaar of ouder;42
Grootegast;2000;Jonger dan 10 jaar;1710
Grootegast;2000;10 tot 20 jaar;1609
Grootegast;2000;20 tot 30 jaar;1473
Grootegast;2000;30 tot 40 jaar;1978
Grootegast;2000;40 tot 50 jaar;1613
Grootegast;2000;50 tot 60 jaar;1419
Grootegast;2000;60 tot 70 jaar;967
Grootegast;2000;70 tot 80 jaar;669
Grootegast;2000;80 tot 90 jaar;279
Grootegast;2000;90 jaar of ouder;50
Grootegast;2001;Jonger dan 10 jaar;1757
Grootegast;2001;10 tot 20 jaar;1602
Grootegast;2001;20 tot 30 jaar;1401
Grootegast;2001;30 tot 40 jaar;2012
Grootegast;2001;40 tot 50 jaar;1643
Grootegast;2001;50 tot 60 jaar;1446
Grootegast;2001;60 tot 70 jaar;1002
Grootegast;2001;70 tot 80 jaar;664
Grootegast;2001;80 tot 90 jaar;302
Grootegast;2001;90 jaar of ouder;48
Grootegast;2002;Jonger dan 10 jaar;1816
Grootegast;2002;10 tot 20 jaar;1728
Grootegast;2002;20 tot 30 jaar;1372
Grootegast;2002;30 tot 40 jaar;2079
Grootegast;2002;40 tot 50 jaar;1738
Grootegast;2002;50 tot 60 jaar;1480
Grootegast;2002;60 tot 70 jaar;1024
Grootegast;2002;70 tot 80 jaar;673
Grootegast;2002;80 tot 90 jaar;304
Grootegast;2002;90 jaar of ouder;47
Grootegast;2003;Jonger dan 10 jaar;1829
Grootegast;2003;10 tot 20 jaar;1699
Grootegast;2003;20 tot 30 jaar;1319
Grootegast;2003;30 tot 40 jaar;2088
Grootegast;2003;40 tot 50 jaar;1781
Grootegast;2003;50 tot 60 jaar;1493
Grootegast;2003;60 tot 70 jaar;1031
Grootegast;2003;70 tot 80 jaar;693
Grootegast;2003;80 tot 90 jaar;298
Grootegast;2003;90 jaar of ouder;46
Grootegast;2004;Jonger dan 10 jaar;1778
Grootegast;2004;10 tot 20 jaar;1598
Grootegast;2004;20 tot 30 jaar;1175
Grootegast;2004;30 tot 40 jaar;1992
Grootegast;2004;40 tot 50 jaar;1764
Grootegast;2004;50 tot 60 jaar;1513
Grootegast;2004;60 tot 70 jaar;1046
Grootegast;2004;70 tot 80 jaar;699
Grootegast;2004;80 tot 90 jaar;323
Grootegast;2004;90 jaar of ouder;46
Grootegast;2005;Jonger dan 10 jaar;1807
Grootegast;2005;10 tot 20 jaar;1635
Grootegast;2005;20 tot 30 jaar;1165
Grootegast;2005;30 tot 40 jaar;1934
Grootegast;2005;40 tot 50 jaar;1831
Grootegast;2005;50 tot 60 jaar;1527
Grootegast;2005;60 tot 70 jaar;1062
Grootegast;2005;70 tot 80 jaar;719
Grootegast;2005;80 tot 90 jaar;323
Grootegast;2005;90 jaar of ouder;45
Grootegast;2006;Jonger dan 10 jaar;1759
Grootegast;2006;10 tot 20 jaar;1668
Grootegast;2006;20 tot 30 jaar;1224
Grootegast;2006;30 tot 40 jaar;1860
Grootegast;2006;40 tot 50 jaar;1875
Grootegast;2006;50 tot 60 jaar;1534
Grootegast;2006;60 tot 70 jaar;1080
Grootegast;2006;70 tot 80 jaar;746
Grootegast;2006;80 tot 90 jaar;316
Grootegast;2006;90 jaar of ouder;40
Grootegast;2007;Jonger dan 10 jaar;1763
Grootegast;2007;10 tot 20 jaar;1695
Grootegast;2007;20 tot 30 jaar;1176
Grootegast;2007;30 tot 40 jaar;1798
Grootegast;2007;40 tot 50 jaar;1901
Grootegast;2007;50 tot 60 jaar;1546
Grootegast;2007;60 tot 70 jaar;1136
Grootegast;2007;70 tot 80 jaar;754
Grootegast;2007;80 tot 90 jaar;330
Grootegast;2007;90 jaar of ouder;49
Grootegast;2008;Jonger dan 10 jaar;1746
Grootegast;2008;10 tot 20 jaar;1687
Grootegast;2008;20 tot 30 jaar;1201
Grootegast;2008;30 tot 40 jaar;1764
Grootegast;2008;40 tot 50 jaar;1923
Grootegast;2008;50 tot 60 jaar;1548
Grootegast;2008;60 tot 70 jaar;1195
Grootegast;2008;70 tot 80 jaar;754
Grootegast;2008;80 tot 90 jaar;342
Grootegast;2008;90 jaar of ouder;48
Grootegast;2009;Jonger dan 10 jaar;1715
Grootegast;2009;10 tot 20 jaar;1723
Grootegast;2009;20 tot 30 jaar;1179
Grootegast;2009;30 tot 40 jaar;1671
Grootegast;2009;40 tot 50 jaar;1961
Grootegast;2009;50 tot 60 jaar;1544
Grootegast;2009;60 tot 70 jaar;1239
Grootegast;2009;70 tot 80 jaar;758
Grootegast;2009;80 tot 90 jaar;355
Grootegast;2009;90 jaar of ouder;46
Grootegast;2010;Jonger dan 10 jaar;1668
Grootegast;2010;10 tot 20 jaar;1724
Grootegast;2010;20 tot 30 jaar;1152
Grootegast;2010;30 tot 40 jaar;1560
Grootegast;2010;40 tot 50 jaar;1992
Grootegast;2010;50 tot 60 jaar;1585
Grootegast;2010;60 tot 70 jaar;1277
Grootegast;2010;70 tot 80 jaar;772
Grootegast;2010;80 tot 90 jaar;354
Grootegast;2010;90 jaar of ouder;57
Grootegast;2011;Jonger dan 10 jaar;1621
Grootegast;2011;10 tot 20 jaar;1744
Grootegast;2011;20 tot 30 jaar;1202
Grootegast;2011;30 tot 40 jaar;1506
Grootegast;2011;40 tot 50 jaar;2014
Grootegast;2011;50 tot 60 jaar;1613
Grootegast;2011;60 tot 70 jaar;1300
Grootegast;2011;70 tot 80 jaar;792
Grootegast;2011;80 tot 90 jaar;364
Grootegast;2011;90 jaar of ouder;53
Grootegast;2012;Jonger dan 10 jaar;1584
Grootegast;2012;10 tot 20 jaar;1744
Grootegast;2012;20 tot 30 jaar;1246
Grootegast;2012;30 tot 40 jaar;1407
Grootegast;2012;40 tot 50 jaar;2039
Grootegast;2012;50 tot 60 jaar;1665
Grootegast;2012;60 tot 70 jaar;1320
Grootegast;2012;70 tot 80 jaar;830
Grootegast;2012;80 tot 90 jaar;383
Grootegast;2012;90 jaar of ouder;57
Grootegast;2013;Jonger dan 10 jaar;1542
Grootegast;2013;10 tot 20 jaar;1742
Grootegast;2013;20 tot 30 jaar;1207
Grootegast;2013;30 tot 40 jaar;1325
Grootegast;2013;40 tot 50 jaar;2075
Grootegast;2013;50 tot 60 jaar;1693
Grootegast;2013;60 tot 70 jaar;1368
Grootegast;2013;70 tot 80 jaar;826
Grootegast;2013;80 tot 90 jaar;386
Grootegast;2013;90 jaar of ouder;58
Grootegast;2014;Jonger dan 10 jaar;1449
Grootegast;2014;10 tot 20 jaar;1760
Grootegast;2014;20 tot 30 jaar;1225
Grootegast;2014;30 tot 40 jaar;1262
Grootegast;2014;40 tot 50 jaar;2046
